Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Peptides MS2	Razor + unique peptides MS2	Unique peptides MS2	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 0	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity 0	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity count 0	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity corrected 0 MS2	Reporter intensity corrected 1 MS2	Reporter intensity corrected 2 MS2	Reporter intensity corrected 3 MS2	Reporter intensity corrected 4 MS2	Reporter intensity corrected 5 MS2	Reporter intensity corrected 6 MS2	Reporter intensity corrected 7 MS2	Reporter intensity corrected 8 MS2	Reporter intensity corrected 9 MS2	Reporter intensity 0 MS2	Reporter intensity 1 MS2	Reporter intensity 2 MS2	Reporter intensity 3 MS2	Reporter intensity 4 MS2	Reporter intensity 5 MS2	Reporter intensity 6 MS2	Reporter intensity 7 MS2	Reporter intensity 8 MS2	Reporter intensity 9 MS2	Reporter intensity count 0 MS2	Reporter intensity count 1 MS2	Reporter intensity count 2 MS2	Reporter intensity count 3 MS2	Reporter intensity count 4 MS2	Reporter intensity count 5 MS2	Reporter intensity count 6 MS2	Reporter intensity count 7 MS2	Reporter intensity count 8 MS2	Reporter intensity count 9 MS2	Sequence coverage MS2 [%]	Intensity	Intensity MS2	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
P37902	P37902	17	17	17	Glutamate/aspartate periplasmic-binding protein	gltI		1	17	17	17	17	17	17	58.6	58.6	58.6	33.42	302	302	0	259.01	159810	195020	148230	166630	201080	148280	196370	197840	168590	154020	151180	184070	150570	172530	200840	150360	199350	201170	167520	149610	36	36	36	36	36	36	36	36	36	36	159810	195020	148230	166630	201080	148280	196370	197840	168590	154020	151180	184070	150570	172530	200840	150360	199350	201170	167520	149610	36	36	36	36	36	36	36	36	36	36	58.6	4775300000	4775300000	41				1656	1287;2163;2321;2856;2961;3148;5349;10313;10359;10360;11592;11897;13890;14079;14637;14698;20602	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	1451;2472;2473;2474;2655;3241;3353;3562;6045;11590;11643;11644;11645;12978;13316;13317;15920;16134;16135;16136;16755;16818;23483	2269;2270;3856;3857;3858;3859;4157;5077;5239;5580;5581;9215;17308;17376;17377;17378;19198;19199;19625;19626;23736;23737;24039;24040;24041;24042;24900;24975;34755;34756	2872;2873;2874;2875;2876;4920;4921;4922;4923;4924;5316;5317;5318;6486;6673;7101;7102;7103;11645;21831;21832;21903;21904;21905;24120;24121;24122;24615;24616;29768;29769;30136;30137;30138;30139;31193;31289;31290;31291;43402;43403	2875;4924;5316;6486;6673;7102;11645;21831;21903;21905;24120;24616;29769;30138;31193;31291;43403	3214;3215;3216;3217;3218;3219	203;204;237;249;281;289
P37903	P37903	5	5	5	Universal stress protein F	uspF		1	5	5	5	5	5	5	35.4	35.4	35.4	16.016	144	144	0	64.575	30617	45064	33963	38323	49568	36311	38815	39624	41153	37216	28984	42532	34177	39728	49230	36597	40091	40738	40507	35960	7	7	7	7	7	7	7	7	7	7	30617	45064	33963	38323	49568	36311	38815	39624	41153	37216	28984	42532	34177	39728	49230	36597	40091	40738	40507	35960	7	7	7	7	7	7	7	7	7	7	35.4	2117200000	2117200000	8				1657	6092;8136;17208;18151;19696	True;True;True;True;True	6865;9165;19652;20721;22450	10404;13785;29146;30768;30769;33302;33303;33304	13153;17359;36484;38513;38514;41662;41663;41664	13153;17359;36484;38513;41662		
P37908	P37908	2	2	2	UPF0053 inner membrane protein YfjD	yfjD		1	2	2	2	2	2	2	7.5	7.5	7.5	48.044	428	428	0	21.036	2354.9	2230.5	1969.3	2691.6	3139.8	2477	2786.4	2355.7	2372	2639.3	2226.9	2109.7	2018.8	2732.1	3111.8	2495.9	2841.9	2447.2	2358.1	2539.8	2	2	2	2	2	2	2	2	2	2	2354.9	2230.5	1969.3	2691.6	3139.8	2477	2786.4	2355.7	2372	2639.3	2226.9	2109.7	2018.8	2732.1	3111.8	2495.9	2841.9	2447.2	2358.1	2539.8	2	2	2	2	2	2	2	2	2	2	7.5	36815000	36815000	2				1658	38;723	True;True	43;817	83;1264	119;1603	119;1603		
P38038	P38038	19	19	19	Sulfite reductase [NADPH] flavoprotein alpha-component	cysJ		1	19	19	19	19	19	19	36.1	36.1	36.1	66.269	599	599	0	177.01	85048	120010	77592	93813	129250	82433	105230	102390	97415	87599	80449	113220	79146	97741	127760	83550	108060	104570	96451	84855	22	22	22	22	22	22	22	22	22	22	85048	120010	77592	93813	129250	82433	105230	102390	97415	87599	80449	113220	79146	97741	127760	83550	108060	104570	96451	84855	22	22	22	22	22	22	22	22	22	22	36.1	953910000	953910000	27				1659	36;1732;2747;4971;5190;6740;8324;8844;10601;11707;12219;12711;14292;16578;18951;19126;19266;20850;21512	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	41;1992;3122;5592;5873;7599;9376;9950;11905;13103;13697;14240;16381;18933;21619;21812;21972;23762;24514	79;80;3088;4886;8576;8985;11444;14097;14975;17734;17735;19370;20161;20162;20930;24409;28038;28039;32075;32354;32592;32593;35157;36241	115;116;3942;6236;10839;11361;14449;17767;18930;18931;22331;22332;24322;25286;25287;25288;26227;26228;30582;35119;35120;40095;40455;40727;40728;43917;45285	115;3942;6236;10839;11361;14449;17767;18931;22331;24322;25286;26227;30582;35120;40095;40455;40727;43917;45285	3220;3221	268;363
P38051	P38051	8	8	8	Isochorismate synthase MenF	menF		1	8	8	8	8	8	8	23.4	23.4	23.4	48.764	431	431	0	89.447	22135	23573	20525	23433	26029	22612	25483	24248	22450	23703	20940	22267	20826	24056	26079	22766	25882	24973	22280	22881	8	8	8	8	8	8	8	8	8	8	22135	23573	20525	23433	26029	22612	25483	24248	22450	23703	20940	22267	20826	24056	26079	22766	25882	24973	22280	22881	8	8	8	8	8	8	8	8	8	8	23.4	275270000	275270000	10				1660	373;6429;9993;12826;13854;18064;18101;19600	True;True;True;True;True;True;True;True	415;7245;11245;14359;15881;20623;20663;22341	677;10931;10932;16809;21100;23692;30632;30689;33141	875;13774;13775;21212;26437;29722;38344;38345;38418;41454	875;13774;21212;26437;29722;38345;38418;41454		
P38054	P38054	3	3	3	Cation efflux system protein CusA	cusA		1	3	3	3	3	3	3	3.2	3.2	3.2	114.71	1047	1047	0.00051203	15.221	7054.9	8346.8	7791.4	8805.3	9210.1	8062	8036	8063.8	8138.3	8717.9	6678.5	7887.6	7818.3	9001.1	9246.1	8130.6	8239.1	8351.2	8025.8	8395.6	3	3	3	3	3	3	3	3	3	3	7054.9	8346.8	7791.4	8805.3	9210.1	8062	8036	8063.8	8138.3	8717.9	6678.5	7887.6	7818.3	9001.1	9246.1	8130.6	8239.1	8351.2	8025.8	8395.6	3	3	3	3	3	3	3	3	3	3	3.2	23637000	23637000	3				1661	3614;8190;17209	True;True;True	4083;9225;19653	6329;13885;29147	8017;17489;36485	8017;17489;36485		
P38104	P38104	3	3	3	Starvation-sensing protein RspA	rspA		1	3	3	3	3	3	3	7.4	7.4	7.4	45.968	404	404	0	24.16	2792.1	2837	2377	2791	3350.8	2906.4	2889.9	2777.7	2578.6	2559.4	2640.5	2679.8	2428.4	2870.3	3336.1	2911.3	2955.3	2868.4	2557.5	2474.3	2	2	2	2	2	2	2	2	2	2	2792.1	2837	2377	2791	3350.8	2906.4	2889.9	2777.7	2578.6	2559.4	2640.5	2679.8	2428.4	2870.3	3336.1	2911.3	2955.3	2868.4	2557.5	2474.3	2	2	2	2	2	2	2	2	2	2	7.4	9546500	9546500	3				1662	7363;11016;21490	True;True;True	8279;12360;24490	12438;18367;36212	15688;23083;45249	15688;23083;45249		
P38489	P38489	14	14	14	Oxygen-insensitive NAD(P)H nitroreductase	nfsB		1	14	14	14	14	14	14	57.1	57.1	57.1	23.905	217	217	0	162.12	153180	163430	142190	160680	188110	139460	166980	170230	150900	137300	144900	154370	144330	164800	187860	141380	170540	173700	149570	133220	23	23	23	23	23	23	23	23	23	23	153180	163430	142190	160680	188110	139460	166980	170230	150900	137300	144900	154370	144330	164800	187860	141380	170540	173700	149570	133220	23	23	23	23	23	23	23	23	23	23	57.1	4102100000	4102100000	28				1663	3361;5755;5883;8115;10334;12143;12553;12774;12775;12970;12971;13189;16303;17656	True;True;True;True;True;True;True;True;True;True;True;True;True;True	3793;3794;6492;6631;6632;9144;11615;13615;14069;14305;14306;14571;14572;14573;14930;14931;18630;20164;20165	5915;5916;9880;9881;10078;10079;13749;17341;20054;20055;20688;20689;21027;21028;21458;21459;21460;21461;22102;22103;22104;27607;27608;29967;29968;29969;29970	7517;7518;12471;12472;12729;12730;12731;17312;21865;25166;25167;25936;25937;26346;26347;26894;26895;26896;26897;27704;27705;27706;34603;34604;37526;37527;37528;37529	7518;12472;12731;17312;21865;25167;25936;26346;26347;26896;26897;27704;34604;37528	3222;3223;3224;3225;3226	1;75;90;127;139
P38521	P38521	4	4	4	Uncharacterized protein YggL	yggL		1	4	4	4	4	4	4	42.6	42.6	42.6	12.88	108	108	0	73.605	22628	25271	24795	25098	26318	23473	26816	25813	25661	26840	21420	23872	24862	25754	26623	23680	27241	26610	25368	25871	8	8	8	8	8	8	8	8	8	8	22628	25271	24795	25098	26318	23473	26816	25813	25661	26840	21420	23872	24862	25754	26623	23680	27241	26610	25368	25871	8	8	8	8	8	8	8	8	8	8	42.6	1602700000	1602700000	9				1664	2589;6252;18638;18768	True;True;True;True	2945;7049;21278;21416	4592;4593;10653;31562;31769;31770	5869;5870;5871;13454;13455;39474;39711;39712;39713	5870;13454;39474;39711		
P38684	P38684	2	2	2	TorCAD operon transcriptional regulatory protein TorR	torR		1	2	2	2	2	2	2	3.5	3.5	3.5	26.233	230	230	0.00050226	14.028	10248	9344.9	9386.8	10276	10334	10605	10855	10611	10260	11436	9693.6	8833.1	9514	10499	10438	10637	11008	10988	10149	11014	2	2	2	2	2	2	2	2	2	2	10248	9344.9	9386.8	10276	10334	10605	10855	10611	10260	11436	9693.6	8833.1	9514	10499	10438	10637	11008	10988	10149	11014	2	2	2	2	2	2	2	2	2	2	3.5	34509000	34509000	2				1665	16225;19333	True;True	18548;22047	27490;32695	34450;40851	34450;40851		
P39099	P39099	19	19	19	Periplasmic pH-dependent serine endoprotease DegQ	degQ		1	19	19	19	19	19	19	44	44	44	47.204	455	455	0	267.92	80154	94992	73925	86074	104400	80417	94032	91502	89287	87771	75823	89684	75150	88832	104000	81163	96084	93998	88301	84764	27	27	27	27	27	27	27	27	27	27	80154	94992	73925	86074	104400	80417	94032	91502	89287	87771	75823	89684	75150	88832	104000	81163	96084	93998	88301	84764	27	27	27	27	27	27	27	27	27	27	44	3674400000	3674400000	29				1666	721;2872;3632;5894;7575;7835;8119;8762;9572;9724;11559;12562;12563;14495;16720;18219;18220;19884;20108	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	815;3257;4103;4104;6644;8551;8552;8841;8842;9148;9864;10787;10951;12941;14078;14079;16604;19097;20795;20796;22658;22938;22939	1262;5107;6357;6358;10098;10099;12843;12844;13321;13322;13323;13756;14869;16168;16400;19140;20701;20702;20703;24726;28307;28308;30866;30867;33580;33997;33998	1601;6524;8050;8051;12758;12759;16194;16195;16773;16774;16775;16776;17320;17321;18801;20410;20704;24036;25953;25954;25955;30976;35460;35461;38636;38637;41993;42483;42484	1601;6524;8050;12759;16195;16775;17320;18801;20410;20704;24036;25953;25955;30976;35461;38636;38637;41993;42484	3227;3228;3229	276;428;454
P39160;P77260;P33029	P39160	16;1;1	16;1;1	16;1;1	D-mannonate oxidoreductase	uxuB		3	16	16	16	16	16	16	38.1	38.1	38.1	53.58	486	486;486;488	0	157.3	58129	71486	52193	63857	77603	53971	61065	64213	62468	61614	54982	67487	53177	65873	77019	54783	62991	65869	61577	59503	15	15	15	15	15	15	15	15	15	15	58129	71486	52193	63857	77603	53971	61065	64213	62468	61614	54982	67487	53177	65873	77019	54783	62991	65869	61577	59503	15	15	15	15	15	15	15	15	15	15	38.1	1115200000	1115200000	22				1667	747;4049;5070;8043;8192;9501;9905;10415;14638;15475;15706;16351;18707;18880;19424;19839	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	842;4580;4581;5743;9064;9227;10709;11152;11704;16756;17711;17971;18686;21350;21540;21541;22151;22607	1297;7099;7100;8833;13637;13887;16071;16072;16689;17460;24901;26257;26619;27690;31672;31954;31955;32866;33509;33510	1644;8976;8977;8978;11180;17170;17171;17492;20297;20298;21064;22001;31194;32889;33334;34700;39603;39939;39940;41084;41908;41909	1644;8976;11180;17170;17492;20297;21064;22001;31194;32889;33334;34700;39603;39940;41084;41908	3230;3231;3232	115;183;372
P39161	P39161	2	2	2	Uxu operon transcriptional regulator	uxuR		1	2	2	2	2	2	2	6.2	6.2	6.2	29.308	257	257	0.0014437	11.441	2682.8	2961.5	2379.6	3002.1	3493.5	2725.5	2892.9	2568.4	2858	2317.5	2537.4	2797.9	2426.1	3075.6	3470.9	2746.7	2972.6	2652.2	2821.5	2241.6	1	1	1	1	1	1	1	1	1	1	2682.8	2961.5	2379.6	3002.1	3493.5	2725.5	2892.9	2568.4	2858	2317.5	2537.4	2797.9	2426.1	3075.6	3470.9	2746.7	2972.6	2652.2	2821.5	2241.6	1	1	1	1	1	1	1	1	1	1	6.2	67911000	67911000	2				1668	14775;18546	True;True	16903;21182	25089;31416	31445;39302	31445;39302		
P39172	P39172	3	3	3	High-affinity zinc uptake system protein ZnuA	znuA		1	3	3	3	3	3	3	11.6	11.6	11.6	33.777	310	310	0	25.561	18389	24956	18157	20685	26600	18945	21803	21335	22298	20337	17400	23551	18390	21472	26427	19136	22438	21921	21980	19644	3	3	3	3	3	3	3	3	3	3	18389	24956	18157	20685	26600	18945	21803	21335	22298	20337	17400	23551	18390	21472	26427	19136	22438	21921	21980	19644	3	3	3	3	3	3	3	3	3	3	11.6	117030000	117030000	3				1669	2026;2028;18580	True;True;True	2313;2315;21216	3571;3573;31470	4542;4544;39361	4542;4544;39361		
P39173	P39173	10	10	10	Putative glucose-6-phosphate 1-epimerase	yeaD		1	10	10	10	10	10	10	39.8	39.8	39.8	32.666	294	294	0	147.38	25819	32379	28183	29602	36216	28692	29254	31835	32138	30229	24441	30572	28328	30549	36183	28896	30191	32722	31588	29201	12	12	12	12	12	12	12	12	12	12	25819	32379	28183	29602	36216	28692	29254	31835	32138	30229	24441	30572	28328	30549	36183	28896	30191	32722	31588	29201	12	12	12	12	12	12	12	12	12	12	39.8	2427400000	2427400000	14				1670	4742;5116;5117;6035;9019;10867;14086;17951;20386;20756	True;True;True;True;True;True;True;True;True;True	5341;5793;5794;6804;10153;12195;16144;20486;23244;23658	8237;8238;8889;8890;10325;15253;18139;18140;24050;30436;34436;35011	10421;10422;11247;11248;11249;13052;19270;22807;22808;22809;30147;38111;43006;43730	10422;11248;11249;13052;19270;22807;30147;38111;43006;43730		
P39176	P39176	12	12	12	Probable L,D-transpeptidase ErfK/SrfK	erfK		1	12	12	12	12	12	12	42.3	42.3	42.3	34.411	310	310	0	152.7	83355	90322	78586	90796	97046	83870	93457	91884	89849	91054	78858	85327	79625	93086	97339	84648	95205	94600	88807	87864	16	16	16	16	16	16	16	16	16	16	83355	90322	78586	90796	97046	83870	93457	91884	89849	91054	78858	85327	79625	93086	97339	84648	95205	94600	88807	87864	16	16	16	16	16	16	16	16	16	16	42.3	592940000	592940000	20				1671	645;704;1584;10402;10473;12313;14445;16728;16745;20240;20361;21623	True;True;True;True;True;True;True;True;True;True;True;True	728;797;1823;11691;11765;13798;16552;19107;19125;23083;23215;24637	1137;1138;1139;1140;1230;2869;17443;17539;20288;24664;28323;28345;34196;34197;34396;34397;36429;36430	1443;1444;1445;1446;1560;3678;21981;22100;25443;25444;30905;35478;35502;42722;42723;42961;42962;42963;45515;45516	1445;1560;3678;21981;22100;25444;30905;35478;35502;42722;42963;45515	3233	298
P39177	P39177	3	3	3	Universal stress protein G	uspG		1	3	3	3	3	3	3	28.2	28.2	28.2	15.935	142	142	0	53.722	19517	24763	18978	21785	27517	20039	22108	23065	23586	22538	18466	23376	19235	22522	27345	20244	22804	23697	23210	21756	8	8	8	8	8	8	8	8	8	8	19517	24763	18978	21785	27517	20039	22108	23065	23586	22538	18466	23376	19235	22522	27345	20244	22804	23697	23210	21756	8	8	8	8	8	8	8	8	8	8	28.2	1051200000	1051200000	10				1672	8156;12270;18146	True;True;True	9188;13751;13752;20714;20715;20716	13812;20234;20235;30756;30757;30758;30759;30760;30761	17393;25373;25374;25375;38500;38501;38502;38503;38504;38505	17393;25373;38500	3234;3235;3236	7;14;73
P39180	P39180	12	12	12	Antigen 43;Antigen 43 alpha chain;Antigen 43 beta chain	flu		1	12	12	12	12	12	12	14.8	14.8	14.8	106.82	1039	1039	0	125.72	28360	33861	27267	31860	37217	30552	33180	32964	31730	29220	26832	31976	27633	32814	37122	30768	33928	33852	31370	28277	11	11	11	11	11	11	11	11	11	11	28360	33861	27267	31860	37217	30552	33180	32964	31730	29220	26832	31976	27633	32814	37122	30768	33928	33852	31370	28277	11	11	11	11	11	11	11	11	11	11	14.8	182400000	182400000	15				1673	1980;2263;3638;6483;12277;12681;15027;18751;18828;19141;20091;20286	True;True;True;True;True;True;True;True;True;True;True;True	2261;2593;4110;7304;13759;14204;17190;21395;21481;21829;22917;23130;23131	3485;4045;6365;11012;20242;20880;25513;31733;31734;31877;32375;33964;34263;34264	4425;5160;8059;13885;25383;26171;31969;31970;39667;39668;39846;40479;42443;42798;42799	4425;5160;8059;13885;25383;26171;31970;39667;39846;40479;42443;42799	3237	619
P39187	P39187	9	9	9	Uncharacterized protein YtfJ	ytfJ		1	9	9	9	9	9	9	52.2	52.2	52.2	20.42	184	184	0	112.58	67049	96673	68690	76966	95975	70844	77592	79510	80595	84030	63451	91211	69372	80130	95527	71550	79947	81951	79396	80965	17	17	17	17	17	17	17	17	17	17	67049	96673	68690	76966	95975	70844	77592	79510	80595	84030	63451	91211	69372	80130	95527	71550	79947	81951	79396	80965	17	17	17	17	17	17	17	17	17	17	52.2	3358000000	3358000000	18				1674	3018;6911;13671;17290;17291;18876;19900;20183;21521	True;True;True;True;True;True;True;True;True	3413;3414;7785;15675;19748;19749;21536;22676;23023;24525;24526	5315;5316;11710;23367;29288;29289;29290;29291;31948;33599;33600;34106;34107;36257;36258;36259	6764;6765;14766;29307;36645;36646;36647;36648;39932;42013;42014;42613;42614;42615;42616;45302;45303;45304	6765;14766;29307;36646;36647;39932;42013;42614;45304	3238;3239	111;176
P39199	P39199	7	7	7	50S ribosomal protein L3 glutamine methyltransferase	prmB		1	7	7	7	7	7	7	22.3	22.3	22.3	35.001	310	310	0	55.521	47630	67208	41525	57306	74432	47364	60047	57337	53383	47894	45048	63433	42540	59285	73381	48134	61631	58570	52955	46425	10	10	10	10	10	10	10	10	10	10	47630	67208	41525	57306	74432	47364	60047	57337	53383	47894	45048	63433	42540	59285	73381	48134	61631	58570	52955	46425	10	10	10	10	10	10	10	10	10	10	22.3	848020000	848020000	15				1675	2332;4555;5224;5706;8222;9597;17152	True;True;True;True;True;True;True	2667;5135;5910;6441;9261;10813;19593	4182;4183;7930;9037;9816;13933;16209;16210;29065;29066	5350;5351;5352;5353;5354;10019;10020;11427;12391;17548;20466;20467;20468;36385;36386	5352;10019;11427;12391;17548;20467;36386		
P39265	P39265	7	7	7	D-allose-binding periplasmic protein	alsB		1	7	7	7	7	7	7	20.3	20.3	20.3	32.91	311	311	0	48.804	11702	15565	10232	13318	16355	12644	12672	13809	13518	13671	11068	14691	10456	13801	16184	12744	13099	14218	13303	13193	5	5	5	5	5	5	5	5	5	5	11702	15565	10232	13318	16355	12644	12672	13809	13518	13671	11068	14691	10456	13801	16184	12744	13099	14218	13303	13193	5	5	5	5	5	5	5	5	5	5	20.3	158840000	158840000	7				1676	1258;6661;7332;8852;11950;12636;19683	True;True;True;True;True;True;True	1417;7510;8246;9960;13404;14155;22437	2204;11289;12389;14985;19787;20815;33288	2788;14250;15632;18944;24831;26095;41648	2788;14250;15632;18944;24831;26095;41648	3240;3241	119;283
P39274	P39274	2	2	2	Uncharacterized protein YjdJ	yjdJ		1	2	2	2	2	2	2	17.8	17.8	17.8	10.468	90	90	0.00050891	14.623	9596	11586	9915.6	10001	12221	10226	11156	10753	10927	9936.6	9081.5	10936	9992.3	10369	12251	10266	11401	11065	10791	9605.3	2	2	2	2	2	2	2	2	2	2	9596	11586	9915.6	10001	12221	10226	11156	10753	10927	9936.6	9081.5	10936	9992.3	10369	12251	10266	11401	11065	10791	9605.3	2	2	2	2	2	2	2	2	2	2	17.8	82885000	82885000	3				1677	5618;9279	True;True	6343;10454	9677;15715	12209;19860;19861	12209;19861		
P39280	P39280	8	8	8	L-lysine 2,3-aminomutase	epmB		1	8	8	8	8	8	8	22.2	22.2	22.2	38.749	342	342	0	73.461	51186	52643	47149	53372	57513	48824	58414	55340	51279	53844	48420	49735	47837	54683	57759	49325	59222	56880	50900	51981	11	11	11	11	11	11	11	11	11	11	51186	52643	47149	53372	57513	48824	58414	55340	51279	53844	48420	49735	47837	54683	57759	49325	59222	56880	50900	51981	11	11	11	11	11	11	11	11	11	11	22.2	158060000	158060000	12				1678	4634;4892;7069;8254;9787;11811;12110;18513	True;True;True;True;True;True;True;True	5223;5502;7960;9297;11022;13221;13577;21145	8063;8447;11955;11956;13980;16497;19514;19515;20006;31367	10200;10201;10677;15089;15090;17608;20826;24488;24489;24490;25101;39243	10200;10677;15089;17608;20826;24490;25101;39243		
P39285	P39285	9	9	9	Miniconductance mechanosensitive channel MscM	mscM		1	9	9	9	9	9	9	9.1	9.1	9.1	123.97	1107	1107	0	86.631	10636	10549	9315.9	10811	11284	10256	11883	11751	11309	10938	10059	9966.5	9481.7	11073	11343	10344	12051	12059	11182	10572	6	6	6	5	6	5	6	6	6	6	10636	10549	9315.9	10811	11284	10256	11883	11751	11309	10938	10059	9966.5	9481.7	11073	11343	10344	12051	12059	11182	10572	6	6	6	5	6	5	6	6	6	6	9.1	123110000	123110000	10				1679	161;2125;3266;3432;4591;4938;14260;14700;18371	True;True;True;True;True;True;True;True;True	185;2428;3688;3871;5175;5558;16348;16820;20967	320;3768;5754;6013;7994;8532;24367;24977;31091	422;4806;7321;7322;7640;10113;10786;30532;31294;38906	422;4806;7322;7640;10113;10786;30532;31294;38906		
P39286	P39286	11	11	11	Putative ribosome biogenesis GTPase RsgA	rsgA		1	11	11	11	11	11	11	32.3	32.3	32.3	39.193	350	350	0	128.76	59572	63470	58368	61387	73639	57662	66262	62157	60550	59762	56365	59946	59016	63098	73717	58132	67646	63975	59987	57712	10	10	10	10	10	10	10	10	10	10	59572	63470	58368	61387	73639	57662	66262	62157	60550	59762	56365	59946	59016	63098	73717	58132	67646	63975	59987	57712	10	10	10	10	10	10	10	10	10	10	32.3	827800000	827800000	12				1680	4125;4744;5976;7314;9363;9721;10343;12843;13843;17016;20694	True;True;True;True;True;True;True;True;True;True;True	4663;5343;6736;8225;10545;10948;11626;14379;15870;19419;23595	7231;8240;10230;12363;15837;16397;17353;21125;23680;28774;34926	9130;9131;10424;12924;15600;20004;20701;21877;26466;29710;36016;43618	9130;10424;12924;15600;20004;20701;21877;26466;29710;36016;43618	3242	50
P39297	P39297	1	1	1	Lipoprotein BsmA	bsmA		1	1	1	1	1	1	1	7.3	7.3	7.3	12.038	109	109	0.0056153	8.3534	2171.8	2412	2578.7	2674.3	2672.1	2246.4	2694.9	2814.7	2431.2	2264.6	2056.6	2280	2574.4	2723	2706.2	2282.2	2734.9	2869.5	2410	2197.5	1	1	1	1	1	1	1	1	1	1	2171.8	2412	2578.7	2674.3	2672.1	2246.4	2694.9	2814.7	2431.2	2264.6	2056.6	2280	2574.4	2723	2706.2	2282.2	2734.9	2869.5	2410	2197.5	1	1	1	1	1	1	1	1	1	1	7.3	15844000	15844000	1				1681	3606	True	4074	6320	8007	8007		
P39298	P39298	5	5	5	Esterase YjfP	yjfP		1	5	5	5	5	5	5	24.1	24.1	24.1	27.588	249	249	0	53.178	11072	10331	8117.8	9239	12579	9051.9	9554.7	10096	9393.4	8587	10466	9753.4	8392.9	9550	12459	9110.8	9866.7	10345	9275.3	8319.3	5	5	5	5	5	5	5	5	5	5	11072	10331	8117.8	9239	12579	9051.9	9554.7	10096	9393.4	8587	10466	9753.4	8392.9	9550	12459	9110.8	9866.7	10345	9275.3	8319.3	5	5	5	5	5	5	5	5	5	5	24.1	268120000	268120000	6				1682	133;4758;6341;9835;12249	True;True;True;True;True	155;5358;7152;11075;13730	277;8262;10796;16589;20205	367;10456;13624;20943;20944;25341	367;10456;13624;20943;25341		
P39304	P39304	1	1	1	3-keto-L-gulonate-6-phosphate decarboxylase UlaD	ulaD		1	1	1	1	1	1	1	4.6	4.6	4.6	23.578	216	216	0.0056075	8.2727	1493.8	2084	1212.6	1645.2	2154.1	1485.4	2013.5	2051.4	1583.1	1592.4	1412.4	1966.2	1248.4	1713.5	2128	1506.1	2044.6	2083.8	1580.3	1546.9	1	1	1	1	1	1	1	1	1	1	1493.8	2084	1212.6	1645.2	2154.1	1485.4	2013.5	2051.4	1583.1	1592.4	1412.4	1966.2	1248.4	1713.5	2128	1506.1	2044.6	2083.8	1580.3	1546.9	1	1	1	1	1	1	1	1	1	1	4.6	17456000	17456000	1				1683	2637	True	2997	4669	5961	5961		
P39310	P39310	3	3	3	Uncharacterized protein YtfB	ytfB		1	3	3	3	3	3	3	25	25	25	23.505	212	212	0	63.871	974.69	1190.4	983.79	1135.2	1311	1140.8	1167.7	1107.4	1225.2	1220.6	922.34	1124.2	993.83	1169	1309.2	1145.1	1197.1	1148.9	1206.5	1174.9	2	2	2	2	2	2	2	2	2	2	974.69	1190.4	983.79	1135.2	1311	1140.8	1167.7	1107.4	1225.2	1220.6	922.34	1124.2	993.83	1169	1309.2	1145.1	1197.1	1148.9	1206.5	1174.9	2	2	2	2	2	2	2	2	2	2	25	59544000	59544000	3				1684	4095;6180;15344	True;True;True	4628;6962;17562	7171;10530;26041	9061;13304;32628	9061;13304;32628		
P39315	P39315	4	4	4	Quinone oxidoreductase 2	qorB		1	4	4	4	4	4	4	16.1	16.1	16.1	29.733	286	286	0	31.473	49000	7079.7	9012	5185.7	9798.4	9799.7	8491.3	27853	6456.8	7157.5	46217	6677.2	11381	5514.3	9876.6	9856.5	8650.5	27455	6329.3	7384.3	3	3	3	3	3	3	3	3	2	3	49000	7079.7	9012	5185.7	9798.4	9799.7	8491.3	27853	6456.8	7157.5	46217	6677.2	11381	5514.3	9876.6	9856.5	8650.5	27455	6329.3	7384.3	3	3	3	3	3	3	3	3	2	3	16.1	68225000	68225000	4				1685	482;7122;14713;19693	True;True;True;True	541;8016;16837;22447	870;12055;24998;33299	1112;15219;31317;41659	1112;15219;31317;41659		
