ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Missing	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_m06677	Total_m06679	Total_m06681	Unique_m06677	Unique_m06679	Unique_m06681	Corrected_m06677	Corrected_m06679	Corrected_m06681	PSMs_Used_m06677	TotInt_126C_m06677	TotInt_127N_m06677	TotInt_127C_m06677	TotInt_128N_m06677	TotInt_128C_m06677	TotInt_129N_m06677	TotInt_129C_m06677	TotInt_130N_m06677	TotInt_130C_m06677	TotInt_131N_m06677	TotInt_131C_m06677	PSMs_Used_m06679	TotInt_126C_m06679	TotInt_127N_m06679	TotInt_127C_m06679	TotInt_128N_m06679	TotInt_128C_m06679	TotInt_129N_m06679	TotInt_129C_m06679	TotInt_130N_m06679	TotInt_130C_m06679	TotInt_131N_m06679	TotInt_131C_m06679	PSMs_Used_m06681	TotInt_126C_m06681	TotInt_127N_m06681	TotInt_127C_m06681	TotInt_128N_m06681	TotInt_128C_m06681	TotInt_129N_m06681	TotInt_129C_m06681	TotInt_130N_m06681	TotInt_130C_m06681	TotInt_131N_m06681	TotInt_131C_m06681	Average_all	Average_m06677	Average_m06679	Average_m06681	SLNorm_Met6-1_1	SLNorm_Met6-2_1	SLNorm_Met6-3_1	SLNorm_Pfk2-1_1	SLNorm_Pfk2-2_1	SLNorm_Pfk2-3_1	SLNorm_Ura2-1_1	SLNorm_Ura2-2_1	SLNorm_Ura2-3_1	SLNorm_unused-1_1	SLNorm_unused-2_1	AvePool_1	SLNorm_Met6-1_2	SLNorm_Met6-2_2	SLNorm_Met6-3_2	SLNorm_Pfk2-1_2	SLNorm_Pfk2-2_2	SLNorm_Pfk2-3_2	SLNorm_Ura2-1_2	SLNorm_Ura2-2_2	SLNorm_Ura2-3_2	SLNorm_unused-1_2	SLNorm_unused-2_2	AvePool_2	SLNorm_Met6-1_3	SLNorm_Met6-2_3	SLNorm_Met6-3_3	SLNorm_Pfk2-1_3	SLNorm_Pfk2-2_3	SLNorm_Pfk2-3_3	SLNorm_Ura2-1_3	SLNorm_Ura2-2_3	SLNorm_Ura2-3_3	SLNorm_unused-1_3	SLNorm_unused-2_3	AvePool_3	GeoMeanPools	IRS_Fac_AvePool_1	IRS_Fac_AvePool_2	IRS_Fac_AvePool_3	IRSNorm_Met6-1_1	IRSNorm_Met6-2_1	IRSNorm_Met6-3_1	IRSNorm_Pfk2-1_1	IRSNorm_Pfk2-2_1	IRSNorm_Pfk2-3_1	IRSNorm_Ura2-1_1	IRSNorm_Ura2-2_1	IRSNorm_Ura2-3_1	IRSNorm_unused-1_1	IRSNorm_unused-2_1	IRSNorm_Met6-1_2	IRSNorm_Met6-2_2	IRSNorm_Met6-3_2	IRSNorm_Pfk2-1_2	IRSNorm_Pfk2-2_2	IRSNorm_Pfk2-3_2	IRSNorm_Ura2-1_2	IRSNorm_Ura2-2_2	IRSNorm_Ura2-3_2	IRSNorm_unused-1_2	IRSNorm_unused-2_2	IRSNorm_Met6-1_3	IRSNorm_Met6-2_3	IRSNorm_Met6-3_3	IRSNorm_Pfk2-1_3	IRSNorm_Pfk2-2_3	IRSNorm_Pfk2-3_3	IRSNorm_Ura2-1_3	IRSNorm_Ura2-2_3	IRSNorm_Ura2-3_3	IRSNorm_unused-1_3	IRSNorm_unused-2_3
320	1	sp|P29509|TRXB1_YEAST	 	 	 	 	missing in m06681	28.5	319	34238	Thioredoxin reductase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRR1 PE=1 SV=3	34	34	1	5	4	3	5	4	3	5	4	3	5	11331.0	10115.0	11890.0	17454.0	16068.0	15536.0	8998.0	12799.0	13793.0	387.0	150.0	4	4143.0	2211.0	3226.0	6177.0	7717.0	5778.0	3459.0	2481.0	3253.0	150.0	150.0	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4765.636363636364	10774.636363636364	3522.2727272727275	0.0	12283.534726584896	11279.564493761907	12416.188134101183	15792.544361112048	15687.71658996131	14517.262157975323	9052.738444968125	13555.73849949573	14150.821759549925	391.81970251818205	151.86810175123335	13192.90101861227	4284.314533295129	2338.6432861739777	3183.4064850083464	5251.632457439478	7072.028314217794	5064.2064862943935	3297.922751985746	2470.323304432447	3144.8401901541874	143.2858291017788	143.2858291017788	4011.924201000166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7275.226379843469	0.5514500843733862	1.813400756183222	0.0	6773.7562613786595	6220.116791780055	6846.907994145933	8708.799920405683	8650.992637159934	8005.545441886058	4992.1333792878695	7475.31313929048	7803.471853256555	216.06900801280656	83.74767752434363	7769.179214404155	4240.897503590706	5772.791727152708	9523.314269517101	12824.421492751704	9183.435871714231	5980.4556122848035	4479.6861482748345	5702.855578900991	259.8346308435056	259.8346308435056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
632	1	sp|P53090|ARO8_YEAST	 	 	 	 	missing in m06681	22.4	500	56177	Aromatic/aminoadipate aminotransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARO8 PE=1 SV=1	36	36	1	3	1	1	3	1	1	3	1	1	3	11789.0	10935.0	11029.0	18254.0	15687.0	13718.0	13488.0	12727.0	12052.0	150.0	150.0	1	670.0	454.0	150.0	2036.0	2534.0	907.0	966.0	150.0	799.0	150.0	150.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3907.4242424242425	10907.181818181818	815.0909090909091	0.0	12780.036262616657	12193.973083468756	11517.084855424891	16516.391931232916	15315.733765666111	12818.473370436759	13570.052916840417	13479.481512858985	12364.656263763914	151.86810175123335	151.86810175123335	13395.098218034378	692.8531830334869	480.2098832758869	148.01952038166522	1730.98974961094	2322.2132626963703	794.9524546675347	921.0157208494451	149.3544924082495	772.4338493492763	143.2858291017788	143.2858291017788	890.2269018080949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3453.2125312606922	0.25779673094232997	3.879025138700085	0.0	3294.6515698270064	3143.5663981170087	2969.066825713954	4257.871846834122	3948.3460967717847	3304.560530569907	3498.315280675889	3474.9662688126186	3187.567964023941	39.1511001658851	39.1511001658851	2687.594914415267	1862.746209079399	574.171440578809	6714.552753573002	9007.923623421964	3083.6405557267067	3572.6431343129775	579.3498306293909	2996.2903196087173	555.8093331052842	555.8093331052842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
249	1	sp|P20459|IF2A_YEAST	 	 	 	 	missing in m06681	30.3	304	34717	Eukaryotic translation initiation factor 2 subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SUI2 PE=1 SV=1	29	29	1	5	3	0	5	3	0	5	3	0	5	5525.0	6134.0	5482.0	7185.0	5897.0	6555.0	6223.0	6798.0	6330.0	150.0	150.0	3	8077.0	4699.0	6013.0	9614.0	9101.0	7792.0	7137.0	5926.0	6967.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3698.636363636364	5129.909090909091	5966.0	0.0	5989.4563025665475	6840.222303977809	5724.604150642783	6501.055989148051	5757.434947162176	6125.170793352745	6260.857006338813	7199.930488285958	6494.214582610818	151.86810175123335	151.86810175123335	6321.4385071206325	8352.500237852946	4970.278065007473	5933.609173699686	8173.740399194291	8340.356315627336	6829.404108896835	6804.647204660962	5900.498146741911	6735.352476115655	143.2858291017788	143.2858291017788	6893.3762364219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6601.216098946292	1.044258532533459	0.9576172651172079	0.0	6254.54084919142	7142.960505354503	5977.966729685181	6788.783187145598	6012.250569080427	6396.261864183341	6537.953349841195	7518.588846040406	6781.6389899945625	158.58956107338497	158.58956107338497	7998.4984346635665	4759.624087484504	5682.126589192669	7827.314926854472	7986.869205074082	6539.955285142009	6516.247646214884	5650.418898112142	6449.889817778288	137.21298379449706	137.21298379449706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
491	1	sp|P38912|IF1A_YEAST	 	 	 	 	missing in m06681	37.3	153	17435	Eukaryotic translation initiation factor 1A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF11 PE=1 SV=1	29	29	1	1	2	0	1	2	0	1	2	0	1	6008.0	5390.0	4873.0	5058.0	6785.0	6682.0	5146.0	5367.0	5804.0	150.0	150.0	2	4444.0	5651.0	6100.0	6749.0	7057.0	5814.0	7055.0	5315.0	7658.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3259.2727272727275	4673.909090909091	5103.909090909091	0.0	6513.059450827117	6010.563778682816	5088.653051091259	4576.526262089191	6624.418537645475	6243.843057388717	5177.305183130248	5684.322878880662	5954.5689474681185	151.86810175123335	151.86810175123335	5763.695683022623	4595.581411045994	5977.237996458231	6019.460495521052	5737.941954874378	6467.189816435788	5095.759174682521	6726.465745955316	5292.127514332308	7403.377244451512	143.2858291017788	143.2858291017788	5923.9045948619005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5843.251093359194	1.0138028471161147	0.9863850775765934	0.0	6602.95821468505	6093.526671601631	5158.890951182422	4639.695354407691	6715.854373953752	6330.025868526867	5248.7667350464635	5762.782718536485	6036.7589522923845	153.96431394152017	153.96431394152017	4533.012926644154	5895.858364830214	5937.506007843772	5659.8203202887535	6379.13952878757	5026.380808830856	6634.885436640433	5220.075608769898	7302.580837597091	141.3350036541846	141.3350036541846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
406	1	sp|P35176|CYPD_YEAST	 	 	 	 	missing in m06681	25.8	225	25326	Peptidyl-prolyl cis-trans isomerase D OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CPR5 PE=1 SV=1	31	31	1	3	3	1	3	3	1	3	3	1	3	5339.0	3296.0	4274.0	3984.0	3767.0	4187.0	4991.0	3509.0	4690.0	150.0	150.0	3	6605.0	6445.0	6406.0	5912.0	5426.0	6619.0	7766.0	4613.0	7301.0	150.0	150.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2900.9090909090905	3485.181818181818	5217.545454545455	0.0	5787.820307584217	3675.476477650939	4463.1444983304	3604.760899201925	3677.8459294488584	3912.4470040835913	5021.36225592753	3716.468973726894	4811.669256310385	151.86810175123335	151.86810175123335	4296.777289140527	6830.291453636091	6817.076426680817	6321.420317099649	5026.331728732749	4972.505589341163	5801.312345583695	7404.356198878665	4593.1484898617	7058.247226657155	143.2858291017788	143.2858291017788	6091.632197385743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5116.090976470636	1.1906809760423944	0.8398555281565151	0.0	6891.447532992366	4376.319919830282	5314.181247490284	4292.1202258612075	4379.141181009714	4658.476217536392	5978.840511950231	4425.1289050684145	5729.163046496831	180.8264596228642	180.8264596228642	5736.458036256471	5725.359322813347	5309.079799117051	4221.392488724692	4176.1863079973455	4872.264244001106	6218.589486068207	3857.581150854098	5927.907952403402	120.3393956776186	120.3393956776186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733	1	sp|Q07551|KAR_YEAST	 	 	 	 	missing in m06681	33	312	35560	NADPH-dependent alpha-keto amide reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDL124W PE=1 SV=1	35	35	1	2	2	2	2	2	2	2	2	2	2	676.0	485.0	150.0	1028.0	1089.0	1186.0	150.0	858.0	547.0	150.0	150.0	2	9400.0	6144.0	9254.0	9910.0	9827.0	9690.0	8556.0	7476.0	9438.0	150.0	150.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2620.121212121212	588.0909090909091	7272.272727272727	0.0	732.8275946669659	540.8392268388062	156.63820185998128	930.144127605316	1063.22649778864	1108.2307491863241	150.91251019617903	908.7290907545384	561.1904228575225	151.86810175123335	151.86810175123335	683.6376024171415	9720.62674703698	6498.699389530945	9131.817610746199	8425.39706220256	9005.678663187542	8492.931957804201	8157.567813237943	7443.827901627156	9124.193579672678	143.2858291017788	143.2858291017788	8444.526747227355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2402.7059784796666	3.514590142473739	0.2845281980151892	0.0	2575.588640349259	1900.8282153107868	550.5190801919019	3269.0753819614797	3736.805368344831	3894.9768666765417	530.3956207114585	3193.810304545025	1972.354328225718	533.7541333710835	533.7541333710835	2765.7924119126824	1849.06322674565	2598.259609388986	2397.2630436709637	2562.3695219405895	2416.4786258196423	2321.0580700872993	2117.978939185162	2596.0903575660254	40.76885875544148	40.76885875544148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
367	1	sp|P32588|PUB1_YEAST	 	 	 	 	missing in m06681	12.4	453	50762	Nuclear and cytoplasmic polyadenylated RNA-binding protein PUB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PUB1 PE=1 SV=4	22	22	1	1	2	1	1	2	1	1	2	1	1	2168.0	2503.0	2713.0	3841.0	3493.0	2671.0	2879.0	2967.0	2997.0	150.0	150.0	2	5394.0	4502.0	3727.0	5097.0	5852.0	4553.0	4175.0	5428.0	4636.0	150.0	150.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2127.1515151515155	2412.0	3969.4545454545455	0.0	2350.251812482222	2791.176463458829	2833.062944307528	3475.37314604282	3410.330722475408	2495.855253858914	2896.5141123653293	3142.423324322512	3074.748989586828	151.86810175123335	151.86810175123335	2941.0818632111545	5577.985178033774	4761.905053982473	3677.791683083108	4333.425714030924	5362.9013470004575	3990.5386175317367	3980.580367025293	5404.641231946523	4481.856477576026	143.2858291017788	143.2858291017788	4619.069518912257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3685.791853453517	1.2532095415491997	0.7979511540933644	0.0	2945.357996446021	3497.928976154156	3550.421513615663	4355.370787064722	4273.8590012445575	3127.8296184616906	3629.9391228481413	3938.1148936277277	3853.304771618974	190.32255417161036	190.32255417161036	4450.95971032773	3799.767633508339	2934.698118031143	3457.862049688837	4279.333319127873	3184.254895313588	3176.3086978292204	4312.63970849231	3576.302548762611	114.33509269698897	114.33509269698897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782	1	sp|Q3E764|TMA7_YEAST	 	 	 	 	missing in m06681	31.2	64	6941	Translation machinery-associated protein 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TMA7 PE=1 SV=1	8	8	1	1	1	0	1	1	0	1	1	0	1	5791.0	5621.0	4731.0	4665.0	4234.0	4806.0	5776.0	5602.0	5377.0	150.0	150.0	1	3103.0	856.0	2028.0	2008.0	2475.0	2867.0	3710.0	2408.0	2967.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2109.8484848484845	4263.909090909091	2065.6363636363635	0.0	6277.817456681064	6268.159369197794	4940.3688866638095	4220.936143267315	4133.793380750323	4490.857487849472	5811.1377259542	5933.21721026448	5516.491597266725	151.86810175123335	151.86810175123335	5288.086584210575	3208.8409357506116	905.4177534893374	2001.2239155601135	1707.184389596644	2268.1443666825244	2512.8210446877856	3537.2342902188834	2397.637451460432	2868.349475618652	143.2858291017788	143.2858291017788	2378.539291451665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3546.5365805449233	0.6706653766098203	1.4910565460452867	0.0	4210.31480887271	4203.837463993412	3313.3343599658224	2830.835728170376	2772.392094528098	3011.8626283895974	3897.328871508608	3979.2033548298946	3699.719914645797	101.85267765600942	101.85267765600942	4784.563282469033	1350.0290682458942	2983.9380193982875	2545.508459414403	3381.9315053177193	3746.7582677220785	5274.21634332672	3575.013017043416	4276.871261966757	213.64727343773353	213.64727343773353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706	1	sp|Q04344|HNT1_YEAST	 	 	 	 	missing in m06681	22.8	158	17679	Hit family protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HNT1 PE=1 SV=2	11	11	1	2	2	0	2	2	0	2	2	0	2	6897.0	6063.0	6913.0	4872.0	5985.0	7311.0	6660.0	5831.0	7093.0	150.0	150.0	2	1140.0	150.0	603.0	858.0	1076.0	2190.0	675.0	2229.0	862.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2060.848484848485	5265.909090909091	916.6363636363636	0.0	7476.792781683525	6761.0479016983145	7218.932596387004	4408.231702036089	5843.352239912773	6831.597813913336	6700.515452710349	6175.756792761904	7277.008536249374	151.86810175123335	151.86810175123335	6521.47064637252	1178.884520385336	158.65965306472035	595.0384719342941	729.4642461523509	986.070035777938	1919.4552102777295	643.566885686724	2219.407757186588	833.3391466071041	143.2858291017788	143.2858291017788	1029.3206585636426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2590.884879829211	0.39728537017495524	2.517082367165001	0.0	2970.4203879925726	2686.0654183968195	2867.976308823662	1751.3259635603806	2321.4783576964	2714.0938663869747	2662.0167619930385	2453.5378235229073	2891.0490300901415	60.33497502200651	60.33497502200651	2967.349439185698	399.35941510972407	1497.7608454906178	1836.1215914673924	2482.0194998464094	4831.426864353062	1619.9108600533468	5586.432131163582	2097.583271793071	360.6622338967052	360.6622338967052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
437	1	sp|P38009|PUR92_YEAST	 	 	"sp|P38009|PUR92_YEAST, sp|P54113|PUR91_YEAST"	 	missing in m06681	18.4	592	65263	Bifunctional purine biosynthesis protein ADE17 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE17 PE=1 SV=2	31	16	0.516	3	1	0	1	1	0	3	1	0	1	3441.0	3922.0	3289.0	5110.0	4271.0	4645.0	2143.0	2700.0	1180.0	150.0	150.0	1	3943.0	3300.0	4030.0	5029.0	6614.0	4897.0	3518.0	2460.0	2455.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2046.878787878788	2818.2727272727275	3322.3636363636365	0.0	3730.2659071731205	4373.549376622264	3434.5536394498563	4623.576354147048	4169.917697020461	4340.414696433791	2156.0367290027443	2859.636998877918	1210.6118811186043	151.86810175123335	151.86810175123335	3433.1736977606447	4077.492687613491	3490.5123674238475	3976.791114254072	4275.612696853348	6061.214885348774	4292.042084351618	3354.175264956882	2449.413675495292	2373.3730915550354	143.2858291017788	143.2858291017788	3816.736429761373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3619.878329715187	1.054382518448258	0.9484224012663893	0.0	3933.1271616868707	4611.394006280792	3621.33331610877	4875.0180805233795	4396.688323106394	4576.457378735691	2273.287436192858	3015.1512607247173	1276.448004077217	160.12707159642173	160.12707159642173	3867.1854059325306	3310.480121162155	3771.677777915687	4055.086860834715	5748.591976154067	4070.66885997716	3181.1749590587337	2323.0787998079772	2250.9602065936606	135.89549010415453	135.89549010415453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98	1	sp|P07244|PUR2_YEAST	 	 	 	 	missing in m06681	32.5	802	86067	"Bifunctional purine biosynthetic protein ADE5,7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE5,7 PE=1 SV=1"	58	58	1	4	3	2	4	3	2	4	3	2	4	2297.0	3399.0	3545.0	5488.0	4416.0	3368.0	4840.0	5403.0	6830.0	150.0	150.0	3	2434.0	4187.0	1963.0	2757.0	3557.0	2788.0	2358.0	1772.0	2947.0	150.0	150.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1968.1515151515152	3626.0	2278.4545454545455	0.0	2490.096131582871	3790.335117577531	3701.882837290891	4965.594331029158	4311.4859634845125	3147.151065142951	4869.443662330043	5722.451372199033	7007.1857186780235	151.86810175123335	151.86810175123335	4445.069577701669	2517.021861945533	4428.71978254656	1937.0821233947254	2343.9777699790575	3259.712934258481	2443.5804229471737	2248.193653998956	1764.3744036494543	2849.014460616167	143.2858291017788	143.2858291017788	2643.5197125929003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3427.9190557102365	0.7711733181649427	1.2967253617897017	0.0	1920.2956963424504	2923.005309579373	2854.7932710914693	3829.3338569207845	3324.9029366819263	2426.9989296726235	3755.1850266963097	4413.001812736258	5403.754661670931	117.11662795090977	117.11662795090977	3263.88608456391	5742.833262287897	2511.863517275389	3039.495421803111	4226.952434006898	3168.652708008406	2915.2897293551077	2287.9090369048276	3694.389307186591	185.80236858134148	185.80236858134148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	1	sp|P02557|TBB_YEAST	 	 	 	 	missing in m06681	16	457	50922	Tubulin beta chain OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TUB2 PE=1 SV=2	24	24	1	2	3	1	2	3	1	2	3	1	2	554.0	529.0	845.0	1011.0	150.0	610.0	2178.0	1004.0	1018.0	150.0	150.0	3	4584.0	2984.0	4385.0	4289.0	3742.0	3521.0	3210.0	2256.0	4096.0	150.0	150.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1259.5757575757577	745.3636363636364	3033.3636363636365	0.0	600.5717269903832	589.9050536035639	882.3952038112279	914.7623667402476	146.44993082488153	570.0006382830167	2191.2496480485192	1063.3613136568258	1044.40923303283	151.86810175123335	151.86810175123335	889.2339016657216	4740.356703023141	3156.2693649675034	4327.103979157346	3646.4710393326727	3429.2509980307095	3086.028217072094	3060.518078599088	2246.2915658200727	3959.811072508931	143.2858291017788	143.2858291017788	3516.900113167951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1768.4306063289437	1.9887125344819874	0.5028378826306721	0.0	1194.3645213212692	1173.1515742556762	1754.8304021861768	1819.1993848087388	291.2468131054619	1133.5674140161686	4357.765641253333	2114.7199731525616	2077.0297328611077	302.0219975406636	302.0219975406636	2383.6309274622695	1587.0918044923153	2175.8318028022354	1833.5837764921073	1724.357310858881	1551.7718944110397	1538.9444303956582	1129.5204947281024	1991.1430153178815	72.04954291651879	72.04954291651879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
184	1	sp|P13298|PYRE_YEAST	 	 	 	 	missing in m06681	26.5	226	24664	Orotate phosphoribosyltransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=URA5 PE=1 SV=2	22	22	1	1	3	1	1	3	1	1	3	1	1	534.0	844.0	605.0	1112.0	786.0	150.0	734.0	472.0	529.0	150.0	150.0	3	3531.0	3068.0	4351.0	3026.0	3143.0	3429.0	2835.0	3257.0	3323.0	150.0	150.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1100.8787878787878	551.4545454545455	2751.181818181818	0.0	578.890437207337	941.17176794217	631.7740808352579	1006.1481224680073	767.3976375223792	140.16409138106968	738.4652165599693	499.90691239643604	542.7234619591031	151.86810175123335	151.86810175123335	649.6268586968589	3651.439685509317	3245.118770683747	4293.552887870836	2572.679264402114	2880.314240195222	3005.3935689691025	2702.9809198842413	3242.9838784911244	3212.512742662885	143.2858291017788	143.2858291017788	3200.7751065187317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1441.9810948285235	2.219706706279224	0.4505099692545627	0.0	1284.9669856700377	2089.1252850619085	1402.3531640834144	2233.353734952486	1703.3976823912583	311.12317361809437	1639.1761935521033	1109.6467259617095	1204.6869081656985	337.1026439271082	337.1026439271082	1645.0099804536924	1461.958357608139	1934.288379507529	1159.0176563076473	1297.6102797938286	1353.9597643541308	1217.7198511127192	1460.996567392079	1447.2690169269474	64.5516944632569	64.5516944632569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	1	sp|P00447|SODM_YEAST	 	 	 	 	missing in m06681	15.5	233	25774	"Superoxide dismutase [Mn], mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SOD2 PE=1 SV=1"	13	13	1	2	1	0	2	1	0	2	1	0	2	1268.0	2445.0	2970.0	4900.0	3107.0	3626.0	781.0	766.0	1166.0	150.0	150.0	1	899.0	886.0	654.0	2364.0	2230.0	2908.0	777.0	1245.0	705.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1039.3030303030303	1939.0	1178.909090909091	0.0	1374.5937722451372	2726.498782723467	3101.4363968276293	4433.56636699032	3033.46623381938	3388.233302318391	785.7511364214388	811.2896078298094	1196.2486893087225	151.86810175123335	151.86810175123335	2316.7871431649214	929.6641963389623	937.1496841022815	645.3651088640603	2009.852538349834	2043.6209849301129	2548.756050907597	740.8169928571624	1239.6422869884711	681.5592788375967	143.2858291017788	143.2858291017788	1308.4919024640087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1741.119529660162	0.7515233045024801	1.330630725632674	0.0	1033.0392540661949	2049.0273749143294	2330.801729648165	3331.9284468516203	2279.720568136633	2546.3362877836676	590.5102905600187	609.7030469847795	899.0087679960518	114.13241767660577	114.13241767660577	1237.03974416923	1247.0001641834501	858.7426431057942	2674.3715415191114	2719.304874095716	3391.4531134798444	985.7538527665414	1649.5061158604167	906.9037177613533	190.66052675057924	190.66052675057924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
